ISBN,book_id
0060172916,38061
0425152499,38074
044900578X,38075
0679735879,38077
1558531564,38080
0553344862,38081
060961097X,38084
0395644976,38099
0380715929,38100
0312969198,38109
0684853302,38122
0446613444,38123
0399137769,38127
0399150900,38129
0446530891,38130
038073267X,38137
0061091316,38145
3423084049,38159
0786889187,38168
0380816849,38189
0929264576,38212
3453099737,38230
3442433614,38234
3462028189,38240
0553268929,38266
0399142649,38271
0440201969,38273
0805000305,38284
0805001115,38286
0805013407,38287
0805009124,38288
0394823370,38293
0440775825,38380
0717283534,38381
0717283208,38382
0898154901,38501
0679781382,38503
0684842696,38504
1881273156,38523
0786012633,38551
0441748600,38554
0517064871,38574
0345421949,38600
0316154059,38615
0201632950,38616
0671673661,38618
0451190009,38621
0060000961,38623
0425174379,38624
0399138994,38631
0517887940,38633
0440117658,38638
0802140122,38647
0375406522,38648
0767917413,38650
0399143661,38685
0140062718,38692
067156773X,38702
1555837336,38719
0802138004,38747
0553211447,38765
1853260568,38773
1558742913,38775
0451524357,38802
0451521951,38806
0375405445,38808
038549274X,38823
0316899992,38825
1561840564,38827
3257229909,38841
0060519134,38846
0140444416,38865
0373250541,38910
0373250452,38911
0743211936,38924
0849916739,38927
0060175605,38929
0375725466,38933
1401301061,38938
0743243803,38944
0060924659,38965
0192833596,38966
1573225320,38988
0060393211,38989
0061012351,39002
0892966971,39073
1551669013,39090
037371128X,39107
0452266564,39130
0394564243,39134
0553273965,39135
0345293010,39138
0671000853,39154
0743406184,39157
0836220609,39161
0553351397,39168
0440242002,39169
0440129389,39188
0312971397,39192
0786890444,39195
0439082110,39214
0394585852,39242
0670843342,39248
0812563190,39265
0836220625,39270
0836217179,39271
0932592007,39278
0140048332,39304
0486264718,39308
0671035452,39330
0743418131,39331
0804115486,39345
0312965680,39356
0451410386,39359
0446517380,39371
0393315630,39374
0440158532,39375
042515999X,39378
0312010583,39390
1880418592,39395
1582342156,39400
0553583611,39405
155166738X,39449
0060932813,39452
3423117370,39456
1575668807,39464
0446676101,39472
2253010219,39499
0440215935,39512
0451197364,39522
0446676071,39525
0553204564,39536
0671695886,39544
0743225805,39579
051513175X,39584
0451185501,39613
1401351964,39646
0140366784,39650
038532720X,39653
0440228166,39654
0679312064,39660
0553288733,39676
0767906632,39709
0062516329,39744
0446353930,39762
0394800184,39768
0395282659,39771
0060559128,39780
0142003697,39798
0156007193,39801
0842335714,39811
2020564777,39828
0385333846,39864
0552139246,39875
1551661586,39895
0312970072,39898
088396631X,39900
0553568159,39904
0425127931,39907
0380763621,39918
0812551494,39922
0449211991,39938
0446354732,39948
0553249002,39961
0374234574,39968
0385336667,40001
0515133310,40003
0609600672,40025
0451157281,40028
0152567089,40033
0312968302,40045
0486282147,40057
0743225708,40070
0140186522,40072
0380978857,40102
0553569783,40103
0765300133,40116
0688059147,40125
0894806319,40132
0440479002,40134
0373441851,40155
074340341X,40163
0752837680,40171
067172519X,40183
0061059064,40185
0753806738,40192
0156002728,40193
0060176075,40209
3499150425,40232
0671718177,40260
3473580082,40271
0425184323,40275
0590409182,40306
0399140093,40437
0446603988,40507
055380247X,40512
0786867345,40517
044661257X,40518
0451197038,40554
0451202538,40557
0060924837,40558
0393300560,40578
0399133844,40591
0394563492,40598
0804112959,40601
0804107491,40609
0399150560,40624
0140262032,40628
0399147381,40629
0375414576,40639
0374236488,40659
039453512X,40705
0060234970,40714
044020447X,40733
0679445315,40748
0060193611,40772
0618074678,40778
0375758992,40782
1551668866,40788
0316778508,40792
0345453425,40793
0679423907,40799
0743205812,40801
0778320197,40826
0440235804,40832
084395048X,40836
044661209X,40845
0446608122,40846
0446516317,40853
0802139868,40857
0440931800,40863
0743211235,40900
0670857246,40924
0380724081,40944
0380724979,40960
0340767960,40968
0894716905,40977
0449909735,40993
006019538X,40998
0786886307,41012
0399137203,41015
0440330076,41033
0380700972,41039
0446525243,41041
038549422X,41042
0380709120,41079
0394809378,41101
0446363383,41115
0385333927,41130
0553282085,41137
0394800303,41179
0743202562,41197
0380798395,41234
0425144062,41247
0394755111,41251
0425188280,41254
0873523792,41265
0060254920,41280
1573229075,41289
0446610127,41294
0425159418,41301
0671042564,41322
067172701X,41331
0446360325,41346
0452269652,41348
0380712520,41349
0399134204,41356
1573221465,41361
0425171477,41401
0553564668,41411
0679746692,41426
1583224912,41447
0671034294,41465
0440428130,41469
0446674362,41470
0394829085,41472
0316073016,41475
0684863472,41477
030711886X,41486
0525946446,41490
0385469683,41613
0385486588,41614
0385469705,41615
0060391839,41617
0140144595,41624
0140390030,41654
1896860982,41658
0064440028,41682
0060187476,41689
0590023101,41694
0060195444,41708
0449002411,41733
0949206318,41739
344216107X,41759
0553561669,41765
0394572300,41771
055338015X,41772
0671014161,41783
0061031445,41796
1551666022,41797
0446516988,41798
0060508302,41799
0670031216,41801
0553109200,41805
0312857675,41824
0451409450,41835
0061044571,41838
067003116X,41859
0312272243,41894
0515115843,41972
0671897071,42055
0345409574,42071
0440181275,42079
0380007789,42080
0385319673,42113
0590568833,42176
0590568809,42183
1400031184,42192
0060933267,42196
0099429284,42305
0440218802,42342
0140324623,42351
0440217490,42353
0140173048,42366
0749399570,42378
0330345605,42388
0316926108,42391
0140147470,42427
0679777504,42431
0140157654,42453
0747542333,42475
0380472821,42498
0393315819,42504
0679751203,42523
0140622179,42549
0330336630,42633
0767910109,42647
0452284902,42656
0684804441,42874
0684804522,42885
0140187502,42910
0811201880,42928
0140006680,43017
0743422910,43062
074341232X,43166
078688861X,43172
0804119724,43208
0345340892,43216
0394574753,43223
0312976909,43246
0451197542,43313
0671625829,43336
0375705244,43357
0140148590,43409
0894866370,43412
0375700269,43474
0394871804,43500
0307119750,43505
0064440214,43510
0439149770,43550
0061052507,43571
055314717X,43590
0679753338,43623
0385314337,43624
0375703632,43625
3423000015,43627
0679428895,43632
0441010156,43635
0312253486,43646
0553236245,43661
0836204255,43670
0609805363,43692
0060177500,43700
1551668726,43710
3442451450,43718
3426671034,43724
0425155064,43736
0451160444,43737
1573223565,43781
0345386825,43791
067972477X,43822
0751503894,43849
0671023209,43867
0553263900,43868
0671891081,43873
0517584212,43874
0440351626,43898
0310252172,43957
0962959170,43975
0486401588,43981
0380016362,43986
0553584049,44035
3453190041,44036
3453147235,44037
0425097609,44042
0688178057,44062
3442452031,44088
0345424603,44120
8495359537,44134
0446515051,44135
0671898493,44137
0679760806,44154
0786890002,44168
1853260258,44172
0060971479,44186
0312261780,44190
0743247612,44242
0060987219,44270
0425162605,44280
0061012491,44305
0670241334,44311
0446511528,44342
0553290789,44348
1551660598,44350
0688143695,44356
0671027522,44364
0425098087,44385
0553574094,44466
0380002558,44476
0743436822,44541
0399148639,44552
051511605X,44553
0671797476,44563
0375502548,44567
050552113X,44578
0374190666,44607
3442451426,44654
3596247500,44669
1551669560,44709
044023512X,44712
0446615145,44716
0440240875,44717
0316107255,44730
0316107352,44732
0449232921,44763
0679759336,44772
0380676524,44779
0061098027,44813
0671647458,44815
0375701303,44835
0913299545,44837
0441009425,44849
0451209168,44850
0553264915,44853
0553298038,44860
0767903625,44863
0553295098,44874
0060975768,44885
0767904133,44892
0020306652,44895
0380777169,44896
055327211X,44897
0553270257,44907
0345296575,44913
0691017840,44923
3453122348,44969
1573220183,45004
0684852624,45013
0345382293,45019
0060183225,45021
0393010465,45024
0446516325,45026
0553208071,45035
0767908198,45065
042519129X,45091
0425194345,45106
0758203330,45116
0312287364,45125
1931686351,45128
0312308922,45139
0743444043,45178
0553582267,45197
0425184056,45220
0425179451,45221
0399150803,45240
0394743199,45253
0553264125,45294
0553263978,45295
2290309923,45302
2290302155,45313
2877302202,45316
0140390464,45322
2253057843,45353
0751510114,45381
0349113920,45382
0449208133,45403
1901970310,45416
0439010780,45418
0224051709,45419
0439010772,45426
1841954225,45428
0140271562,45432
0345423496,45462
0486270696,45463
0451210743,45464
0812579402,45476
074322454X,45535
0451213599,45566
0805066322,45587
0684811073,45626
0312952813,45645
0802135358,45646
0380841940,45651
0399134409,45664
039914207X,45665
0670851086,45667
0441006930,45697
0875421369,45703
0380757494,45704
0449200221,45712
0812521269,45757
0804105537,45762
0553263285,45784
020135473X,45807
0743205405,45864
0380820854,45871
0679723951,45875
0380773805,45899
0380787067,45900
0064401707,45969
0345450663,45971
0345342569,45972
0807068195,45985
2253150185,45991
3442433495,45994
0451192176,46003
0762409533,46174
0765346435,46189
0894718207,46190
1566400201,46200
1558532331,46203
089471838X,46210
0553568884,46218
0385335466,46249
0061013420,46262
1550225480,46387
0385316860,46391
0849943124,46401
0553801279,46402
089296720X,46403
0743201647,46411
0886779537,46432
0345336062,46435
0380752867,46531
0345322231,46532
0345349342,46533
0345322215,46537
0312282702,46538
0380812045,46554
0380811898,46570
0553265954,46582
0446313645,46597
0836270096,46606
0517073692,46619
0804119511,46625
0380711079,46631
0804113424,46634
0425150984,46642
038000741X,46644
0671014420,46654
0590396056,46661
0192833553,46668
0440940605,46708
0345360001,46709
0440210690,46724
0312977263,46725
0060955570,46735
0330347772,46760
2253029491,46794
0312979770,46855
0553581716,46866
006019958X,46868
038549128X,46870
0312422911,46879
0140276432,46930
0440202531,47000
0446520756,47046
1575662612,47057
0380001098,47122
067169863X,47130
0821776118,47171
0836267850,47175
0380800810,47183
0380815583,47184
0553213415,47187
0515133086,47210
0373259565,47216
0373078234,47234
0385316925,47274
0804119910,47347
0380804387,47349
0671042459,47366
1551664372,47381
0373115431,47407
067168972X,47454
039914434X,47455
0380016990,47538
0743442660,47544
0312983751,47547
0373272898,47574
0373484909,47578
0758200846,47579
0451194063,47605
0316800945,47635
0757300065,47693
0671026704,47701
0553273906,47705
0345450728,47709
1551667223,47714
0373706928,47724
0452257743,47771
0821772155,47773
0345282159,47779
0553268899,47800
0671737848,47826
1551669390,47830
0553297996,47888
055329802X,47890
0060513640,47959
0380789353,48072
0811202151,48105
1573227978,48171
0425175367,48237
0446671487,48241
0821768417,48249
0671653741,48261
0821768379,48263
0312978375,48276
0671704656,48279
0743422732,48295
0449005852,48342
067187263X,48349
0515112305,48358
0515109746,48359
0440225345,48364
0553575023,48367
006250746X,48374
0345340833,48411
0425177750,48419
0786864982,48423
0374148600,48424
0552997889,48434
1853262102,48476
0061007226,48493
0812509234,48494
0671795538,48716
0380784505,48719
0743457544,48766
0679867384,48781
0679843655,48796
0312962452,48807
0671017063,48813
034544325X,48839
0743203305,48877
0345352467,48912
0812540344,48914
0486250334,48916
0312423772,48917
0553258648,48923
0688171478,48927
1555912400,48940
0393050939,48950
055380202X,48951
0671032992,48971
0440466334,49029
0553380648,49042
0399137718,49057
038531387X,49062
0440225906,49065
1569472122,49070
0446611913,49074
8845915611,49086
0385498233,49089
0380973464,49111
0688156568,49112
0373250312,49133
006008460X,49135
0312316089,49149
0805055908,49157
0679456996,49181
0887308716,49183
0586071105,49192
0425102416,49223
3551551685,49232
0345447913,49244
0679456589,49312
0151004374,49327
0156439611,49439
0375700293,49443
0553802518,49458
0671541854,49462
0060932171,49467
0812532570,49472
0805051309,49481
0066620724,49501
0886775469,49510
0340335017,49561
067173976X,49601
0446300578,49612
0671786458,49624
0440208300,49630
0843948272,49646
0425157628,49675
0451193261,49677
0380679914,49679
0671737619,49698
039914112X,49706
074340615X,49708
0451184327,49711
1573227374,49713
1880985055,49714
0849912970,49748
1853260134,49837
1853260533,49838
0440229049,49849
0345327306,49850
0670030961,49852
0316171565,49855
0786011440,49938
0345415000,49956
0452279186,49985
0449002128,50067
0671017047,50095
0812515285,50119
1563893126,50135
0441644511,50150
0786817879,50152
0312986734,50155
0671024205,50160
1573222518,50163
0312873115,50166
0886777313,50167
0441003613,50173
1563892618,50175
0552143243,50177
0312972962,50179
0553261908,50190
1853260436,50220
0451457897,50221
0451450124,50252
055357535X,50287
0380795272,50289
0586058397,50297
0743418719,50329
0375508562,50334
0380977311,50335
0399146644,50338
0399147365,50339
0399143769,50341
0399143629,50343
0679457143,50347
0399148817,50352
0553801929,50354
0449242072,50355
0060194448,50360
0786867248,50362
0399148337,50363
354860028X,50378
0671016857,50406
0802150241,50416
0099201410,50423
0002558122,50430
1853260177,50460
0060961325,50540
038067033X,50547
0553076256,50579
0671532766,50604
0345407113,50614
0679750789,50619
0743240855,50624
0312272189,50644
0393049566,50646
3518367749,50652
0441006582,50655
0553271644,50656
0380780747,50676
0893757071,50690
014011369X,50702
0671013963,50706
0345321200,50738
0425195457,50820
0747525722,50863
0312152175,50878
0525945393,50887
067178546X,50904
0425067815,50920
0684855127,50923
0060007788,50945
0440133688,50963
0440225108,50966
078580871X,50973
0345420748,50984
0385504470,50994
0385413726,51018
0805054383,51038
0821771108,51090
0552145807,51098
0399146164,51100
0446360872,51129
0515094978,51131
0425173895,51146
0451210557,51182
0804101515,51192
0380730367,51210
0679735666,51211
0440201225,51221
0805073205,51226
0670032549,51227
0395645662,51231
0761107568,51236
3404148576,51262
1561381489,51263
0553569473,51296
0340786051,51321
0312959974,51376
0515121487,51424
0375703829,51428
0439010799,51436
0060988096,51448
0399143696,51504
0142000159,51530
037571894X,51573
0306812274,51575
0440102804,51593
014013168X,51601
0553293389,51602
158234082X,51606
0440218039,51611
0316693642,51616
1860492592,51622
0345322401,51630
0743212576,51632
0684196395,51644
0146000552,51683
0330246631,51687
015601226X,51713
0375713123,51727
0553095153,51730
0875420281,51770
0684853787,51774
3250600555,51792
3446202692,51799
0152017178,51829
3596102871,51859
077109860X,51872
360893541X,51927
3426612704,51928
0425151379,51931
0786866039,51946
0618150730,51968
3257232608,51991
0345368975,52069
0345459199,52093
0671020943,52103
0786861592,52112
0451175816,52118
0816710384,52125
0142000108,52149
0140245162,52151
0226469409,52154
0898159954,52201
0140430172,52212
0446352764,52215
0413531309,52221
0373218486,52227
0140620435,52306
0434009407,52339
0141182539,52351
0048230871,52384
061815082X,52393
0345460685,52398
0449911357,52409
068486424X,52429
0743219554,52431
0060264306,52454
0767913795,52474
1400033543,52486
8466303022,52522
0553380966,52526
0812571983,52528
0812575911,52529
0679447156,52543
0385014856,52548
1857230302,52585
0553275720,52589
0375705619,52650
0451180216,52662
0060922249,52712
0875421318,52749
0061054909,52756
0440402832,52780
3518381768,52793
3257232551,52795
0812522397,52831
3442092981,52834
0671692674,52851
0451171926,52854
0684826801,52872
0743453476,52924
1551669633,52947
0060002069,52967
0758200862,53037
0060185074,53062
3257215444,53066
0553568027,53125
0553298062,53128
0140278826,53140
0452282977,53154
0064408620,53163
0590554085,53181
0380732289,53185
0060938099,53188
1565124057,53254
0553382349,53281
8433920421,53283
0373790198,53322
0373250363,53346
037383568X,53350
0671746723,53360
0590437976,53361
3596126894,53364
0440405483,53371
1572970669,53400
0060393009,53403
0553568019,53411
0743259823,53414
0765300176,53423
0385335180,53427
0380794489,53459
0380776847,53461
0743223527,53515
0449149080,53524
0767908481,53552
0060919655,53559
0515122564,53570
0967673747,53593
038081904X,53614
0515129968,53708
0060520841,53713
0312421818,53723
0671739743,53726
0671450344,53728
0515136190,53737
0380015390,53826
0156453800,53833
3442723078,53846
0451452615,53891
0140019421,53961
0767906314,54003
0452267455,54023
0316418374,54055
1579546463,54057
0763614211,54080
0553567675,54086
0061056898,54092
0515116246,54108
0425192741,54127
0805054073,54138
0671319744,54149
0312951647,54191
1561483516,54205
0684717972,54224
0060263857,54234
0375704833,54261
0399137378,54352
074342851X,54432
0679751114,54461
0060958324,54482
0933944047,54505
0684852683,54516
140003339X,54569
0140430423,54626
0060557818,54634
0451171810,54647
0156013908,54674
0515129038,54676
0345457684,54689
0140291806,54709
0425194523,54742
006447268X,54754
0880389117,54759
0880389095,54761
0425150429,54781
0743418220,54796
0812519116,54831
0399149864,54837
0375412115,54842
0972393617,54865
1400060494,54871
0553803328,54894
0345417186,54917
0446531030,54939
0812590988,54945
1841491101,54951
031225346X,54956
0515127132,54988
0375758518,54993
0156011433,55012
0060959355,55014
0140445560,55020
0553078755,55026
0679772669,55065
006440823X,55069
0151907366,55112
0061059072,55163
0375700889,55226
0140124454,55239
0590414291,55247
0375706852,55248
0671636782,55289
0451210158,55298
3518380796,55332
051509160X,55335
3499224623,55372
3499224615,55374
0140622454,55387
0006546684,55425
034544003X,55443
0843949163,55446
0671543296,55489
0765303817,55490
0679767800,55511
0399141383,55544
0451521412,55594
0385720114,55600
0140430474,55626
0743444477,55656
0440975344,55674
1841952516,55685
0380800799,55701
0618219064,55745
0312289871,55751
0399143130,55755
0767907809,55774
0743216393,55810
1573221856,55826
0061057363,55881
067174559X,55930
1567310079,56007
0804108692,56008
0446353337,56088
0922066728,56091
0345433475,56101
0515084891,56104
051512298X,56109
0451409892,56126
0671670069,56128
0399144412,56135
0671870998,56142
0671034014,56144
0380799375,56150
0843950498,56151
0515136824,56153
0671747150,56156
0553213393,56157
0373218435,56162
0373218427,56164
0553099604,56168
0688168256,56181
0517207346,56193
0380977303,56195
067102731X,56212
0743204840,56225
0399146180,56227
0671039970,56231
3462033360,56235
0553264567,56269
0821762982,56305
0060198702,56330
0679760849,56458
0345427653,56461
0671689762,56463
067081458X,56466
0671740679,56490
0553264990,56498
0670846503,56506
3453108574,56511
1551667517,56514
051512947X,56533
0887308813,56539
0671013955,56543
055380250X,56549
0373285000,56553
0330341634,56556
0060391480,56563
0451210980,56579
0345452704,56581
0395933463,56590
0843950641,56662
0060009012,56665
0517702967,56669
0756400589,56673
0553583557,56683
0425140601,56687
0061091995,56731
006096975X,56829
0743411374,56868
0152164561,56885
0590228625,56886
0590134620,56889
0688084885,56892
0679459618,56912
1576731235,56992
0425179826,57014
0515124524,57021
082175758X,57024
0525946969,57028
0373078358,57042
0373835280,57067
0373218257,57099
0451199693,57102
0316911488,57117
0743464451,57118
0061020400,57128
0060083255,57141
0671003593,57144
0743444264,57198
0373613687,57205
0373272839,57206
0451203585,57222
0380808307,57244
0515124206,57278
0786889004,57279
0060092661,57281
0505525097,57286
0373835760,57295
0385334842,57333
0380805707,57345
0380800268,57354
0842355715,57370
0786890037,57397
0425180026,57403
0684846713,57420
0330484907,57422
0394551907,57473
0385317018,57493
0679444920,57502
0679442588,57506
0385324081,57647
0393311147,57748
0140167188,57774
0393319504,57783
0312981961,57884
0812568710,57888
0312965788,57893
044651506X,57977
0375800387,57987
0515123471,57992
0345384202,57994
0061053538,58119
0886777712,58186
0812550285,58299
0330351923,58330
0140039589,58348
0345463927,58361
0440241006,58365
0373711263,58398
0446323527,58430
0894801406,58431
0345347226,58462
0553102338,58491
0446608165,58492
0670910236,58495
0440226015,58530
0373483554,58540
0425185419,58544
0515118397,58545
067173783X,58553
0316288292,58595
0486290301,58612
1841952753,58634
3499227339,58661
3442726247,58735
0312956738,58769
0440977096,58792
0671041622,58793
0515090204,58820
0345435729,58842
0312316933,58852
1576734749,58899
0451523350,58921
0590988492,58941
0345436822,58961
0671884271,58967
042513329X,58976
0452281032,59089
0679728872,59091
0451190157,59093
1573229334,59101
0553574027,59117
0743435338,59143
0312044194,59156
0312957572,59160
0020449313,59185
1551667908,59186
0553581406,59190
0451205774,59191
006103102X,59225
0553104136,59238
0440241057,59246
0743437128,59255
0060507365,59265
0375758623,59274
0440209633,59283
0345332636,59294
0515132292,59366
0399144331,59390
0375706135,59403
068484611X,59444
0446519650,59450
0449908186,59451
0140234012,59456
0553802747,59464
0345434250,59480
0886775027,59482
0886774713,59483
1558749705,59506
068483751X,59516
0380773775,59543
0345327225,59560
0743444469,59566
0688178502,59582
0684848961,59589
037387216X,59611
0373872127,59616
0156027607,59637
0380793261,59647
0380802279,59648
0446357251,59651
0071379444,59669
0671013793,59676
0380763990,59698
0394755596,59707
0440215439,59709
0525935878,59786
039914496X,59789
0385311109,59790
0060159790,59794
0385182449,59798
0679425241,59818
0505523302,59820
0811812308,59853
0747255504,59867
0743457536,59915
1558744290,59916
0812564367,59937
0440222699,59939
0446364754,59940
0451127897,59962
0451178017,59965
0061008737,59978
0684869241,59994
0060393203,59999
0743403436,60007
0061092827,60008
0449000613,60014
0451173406,60037
0060572965,60041
0316926345,60046
0061092886,60060
044100069X,60061
0765300346,60067
0440213460,60080
0804113874,60102
0553563149,60111
0425189872,60119
0553582895,60120
0307021106,60137
067173685X,60222
1590521986,60250
0671644459,60281
0840734247,60330
0345350588,60346
0743457935,60436
0671023225,60463
0671872656,60485
0618129081,60559
0060283130,60608
0307010368,60662
0679869816,60714
0671520032,60729
0590997289,60741
0812531035,60783
0440932599,60812
0142300497,60843
0312311818,60989
0062512021,61010
0441005136,61020
0142001619,61027
0439997119,61040
0099288559,61048
067179938X,61072
0505524686,61075
0920668364,61158
0812574737,61227
0812534859,61228
0671640771,61303
0679821481,61343
037322639X,61368
0684810794,61399
1560252758,61433
0425192938,61449
0140150749,61464
0802139892,61494
0671496786,61500
0380709589,61515
0689711816,61557
0385720483,61599
0811807843,61601
0880299053,61616
1566190274,61618
0373291639,61625
0446527750,61657
0060915153,61691
0804112835,61717
0140158502,61729
0684852217,61738
0061031011,61813
0671729497,61828
0765301571,61830
0064472809,61836
185326024X,61838
0842332308,61847
0061097934,61860
0312276885,61882
0060196092,61924
067187120X,61940
0590406191,62087
0446306061,62151
0380751399,62218
0449223507,62220
0399149775,62259
0151686564,62324
0066210232,62337
0880385359,62342
0312876491,62371
0553381350,62380
0752801686,62401
0316926086,62409
0440132789,62412
0553575090,62417
0515135828,62452
0441094996,62539
0140327592,62574
1580620477,62582
0310235138,62589
0140103805,62598
031286860X,62608
3596130735,62609
0440226686,62647
0060012358,62656
0812538986,62707
0965843920,62712
0809240068,62729
0451184262,62796
0836217357,62836
2277302228,62874
0679417648,62882
067940676X,62883
1857026691,62884
0140112952,62889
184195425X,62892
0553213008,62905
0553213059,62906
0385419287,62948
0878573410,62952
0448089033,63006
0553212788,63027
0380710404,63054
0446342688,63061
0671496174,63064
0679435328,63068
0765343436,63074
0451459067,63076
0440214920,63082
0151003076,63107
0553212710,63124
0505523728,63171
0451458443,63179
207036822X,63221
0938077007,63228
0553580000,63231
0140714146,63240
0425162486,63243
0385473788,63244
0670030457,63258
0312989709,63294
3442723809,63297
0889740224,63310
0380791412,63360
8472230082,63375
0440223989,63396
2253144452,63409
2070382753,63449
0486266850,63534
1853260029,63539
1853260800,63548
0451165209,63554
0393050297,63610
0385491069,63632
0345421620,63644
0399141308,63730
0679411607,63731
0486295559,63771
3446173471,63835
8807813823,63847
0812885066,63922
0385605145,63950
0330491024,63955
0151327653,63979
0671867296,63982
3257231199,64007
0743216490,64014
0440241049,64027
0380007959,64039
0684835770,64053
006019443X,64057
0515125490,64060
0802150616,64073
0525945636,64075
0380812916,64078
0060007192,64086
0743204697,64124
0375411151,64143
0380809362,64154
0451526716,64183
0451185110,64218
0671868071,64221
0451150678,64224
0441008933,64250
0836213319,64270
0812515560,64292
0812524802,64320
0140260404,64333
0505524503,64339
0843944463,64353
0385418868,64354
076360013X,64377
2070524558,64657
0394179692,64858
0590442562,64976
0345369335,65012
0345388232,65018
0553110616,65028
0441006841,65054
0446530220,65063
0345296060,65068
0875421229,65169
0345428692,65188
0425093476,65233
0394559517,65272
0007122039,65343
0446611514,65348
0553269224,65526
038056176X,65566
0310213274,65618
0316155306,65644
006029471X,65651
0786889101,65708
0451126718,65735
0451206681,65751
0441003443,65767
3404125010,65830
0399151397,65836
0345407288,65842
0671751506,65854
0451452011,65878
0345436121,65946
0515118362,65964
0440141966,65971
0553212753,66020
0449205436,66027
0743439651,66060
3453210697,66087
0425155439,66090
0140187537,66107
0812570812,66165
0671739441,66167
0671749609,66191
067165831X,66209
0671244221,66211
0380975017,66217
009925672X,66222
0312974752,66316
0515123854,66321
0380703866,66331
0425192032,66357
0140046569,66364
0440227259,66402
0061020664,66446
0345409272,66458
0679435271,66462
340412815X,66479
0802138594,66483
2253139467,66503
0385332777,66508
0590433172,66605
0345396553,66608
0804104263,66651
002411510X,66720
0671606840,66797
0679851011,66864
044990587X,66868
0451522834,66950
0140328718,67023
044155279X,67025
0886776066,67037
0440208416,67053
0671664964,67054
0345278313,67056
0886774802,67057
0804107149,67066
0316107387,67073
0399143904,67077
0688167888,67096
0140012133,67118
0671015575,67167
080504695X,67171
0446356603,67271
3423113456,67311
3548202020,67360
0373201346,67380
0515128023,67414
0765340313,67438
0743403452,67458
3442451221,67497
0449003132,67544
3458171703,67560
2070744833,67564
0440505828,67599
0471237124,67608
3518367773,67640
3518396315,67642
3426630583,67656
2020239264,67675
0440234697,67705
3257201834,67851
2070363317,67883
0316313068,67895
0671698842,67904
0805073337,67949
0140277447,67966
0060582553,67976
0451409957,68041
0425102378,68045
0843950757,68047
1551668009,68074
0761110909,68105
0060176806,68108
0786861541,68159
0385319576,68165
0803283598,68188
0553382411,68223
0821776436,68245
8440648324,68247
0373245319,68249
1551669161,68327
155166819X,68344
0312202911,68347
0060930934,68348
0062554468,68409
0440505003,68416
3426614960,68437
0395669588,68453
0345257553,68462
0849942551,68483
0767905318,68546
0451179897,68566
0449901815,68690
0385489935,68707
0553572377,68708
0553380281,68709
0385721633,68723
0399145621,68741
2070381315,68746
0448089025,68750
0449908100,68811
055329024X,68839
0395739829,68846
0060937319,68932
1551666936,68940
0786867175,68957
1857025024,68983
0440130999,69003
0679721827,69015
0671741926,69033
0345433254,69045
0451194071,69061
1880418568,69155
0552144789,69169
067103992X,69183
0679762906,69193
037572737X,69207
0898156122,69213
0060391677,69231
0671880160,69232
0312241224,69246
0380705354,69303
0553213024,69308
0307127923,69372
0060977027,69442
1573221562,69467
0316341118,69484
0688105548,69520
0345382315,69523
0394748646,69525
0062508113,69555
0767903196,69558
0061020613,69565
0446673560,69567
067941603X,69618
0451408977,69668
0452262496,69693
0553572857,69714
3257224451,69748
0380777150,69767
0940322471,69771
0671578286,69785
0345388216,69791
0515132624,69801
0399140832,69817
0345305507,69846
0373285019,69849
0345296087,69856
0743467426,69894
0060092653,69895
038080719X,69931
1576738582,69973
0671319728,69994
0743235355,70046
0449149056,70102
078144165X,70107
0380758393,70109
0425182894,70129
0060187840,70162
0756400163,70163
0761129758,70169
055357292X,70377
044022442X,70414
0515135968,70427
0312967004,70435
0440220688,70480
0060542845,70518
0312307020,70532
1576736423,70575
067155302X,70586
0373790937,70602
0684863588,70607
0425174085,70635
0425156966,70636
0517886014,70703
0743406125,70706
0767905288,70724
0385335970,70744
1563523302,70749
0553263153,70899
155166948X,70959
0688150896,70981
0395875145,70998
0767902076,71004
0312925271,71035
0786868058,71081
1551666537,71131
006273024X,71367
0689808828,71380
0385086954,71496
0425184528,71523
0786915501,71534
0399149368,71548
1400051452,71554
0452281768,71559
074324642X,71572
0060012781,71594
078601539X,71597
0684853027,71610
0440217989,71636
0312421702,71639
0679436073,71641
0446524565,71671
0373483546,71675
055380300X,71751
0345468694,71770
0671025368,71772
0440170842,71773
0743422007,71812
1400032016,71815
0684867532,71831
1853260169,71842
0449212246,71873
0553380478,71876
0312978359,71931
0140088946,71938
0140241930,71954
0316578398,71983
0380807157,72001
0156628635,72015
0441011675,72089
0152023984,72165
847223682X,72278
0553290320,72327
0671456547,72375
0671744615,72383
0345411471,72410
0312421265,72600
0688172849,72628
0765342529,72629
0886776376,72630
0345320239,72631
0525947752,72638
0553293370,72663
038076296X,72666
055305340X,72671
0380819627,72752
0380812967,72763
0373834357,72769
0380818205,72773
0446606138,72790
0553582534,72793
2253139459,72804
0575056991,72834
0452284236,72835
0061052477,72862
0061052892,72864
0374266425,72869
0394539079,72872
0553275704,72931
0671722069,72934
0449144763,72967
0553287346,72987
0451158601,72990
0062505963,72998
0812571290,73088
0446605573,73102
0380798581,73103
0812530055,73108
0886776511,73111
0671567667,73113
0451525442,73149
0140440410,73184
0446609609,73203
0061053104,73244
0440236630,73305
0671648861,73359
0515132764,73373
0345366638,73374
0385471874,73376
0060953020,73388
0440505712,73398
