book_id,user_id,rating
15918,38916,1.5
244463,92903,5.0
244562,93543,5.0
66020,55661,1.0
243542,90083,4.0
71639,34761,1.5
15588,63411,3.0
244058,91468,2.0
20337,2659,1.5
10616,13738,1.5
50220,8386,2.5
2391,41954,1.0
244640,82204,4.0
68708,46749,2.5
7205,36659,2.5
1988,12596,1.5
10101,19075,2.0
645,39208,3.5
26139,71563,3.0
115,62960,1.0
32290,55837,2.5
12128,22694,3.0
6100,43652,1.0
594,20917,2.0
73088,74384,2.5
833,61530,1.0
8144,28845,2.5
248,30888,2.0
14934,38632,2.0
145,761,2.5
248846,78989,4.0
32253,62848,2.0
1496,35934,1.5
10348,41586,2.0
27356,20294,3.5
10659,27343,3.0
13471,60185,2.5
8416,53837,2.0
14690,63312,3.5
11808,22598,2.0
4021,4527,1.5
243817,79553,4.0
3197,31842,2.5
14427,4672,2.0
21369,9002,2.0
2143,36161,3.5
5255,23343,1.5
31615,55317,2.0
563,44819,2.0
7862,16311,2.5
38381,43968,1.5
19782,53850,2.5
1484,34383,1.0
1312,40446,1.0
15187,51506,1.0
72934,55350,3.5
72752,40658,2.0
243232,87714,3.0
19164,19444,2.5
22774,68200,3.5
3847,3785,1.5
555,67716,1.0
79977,62843,2.0
248666,79811,3.0
218,23020,2.5
4236,44312,2.5
45,6621,2.5
1485,31577,2.5
1988,75786,1.0
4544,50171,1.0
246244,89589,4.0
9462,71279,1.0
1049,35248,3.5
7072,2355,2.5
1527,3785,3.0
663,71492,2.0
21012,58697,1.0
8271,28541,3.5
1105,51538,1.0
243667,92698,5.0
706,52175,1.5
36739,66069,4.5
9404,20143,2.5
456,11508,3.5
243633,89209,5.0
12084,52773,2.0
9885,4527,1.0
3020,58233,2.0
243491,86978,2.0
2767,73245,3.5
474,11349,1.0
5125,30504,3.0
405,51199,1.5
15214,59623,1.0
4608,29073,2.5
11103,63314,1.5
245521,80048,4.0
243255,88600,4.0
243242,82732,3.0
80438,75496,1.0
748,15595,1.0
76940,11857,2.0
7468,66159,3.0
244511,86990,3.0
248418,90292,4.0
18444,72003,2.0
9517,48145,1.5
245727,90144,3.0
7005,24808,4.0
11649,51050,1.0
13194,24110,1.5
69523,24643,1.5
3436,68848,4.0
3046,33585,1.0
243508,79083,3.0
2352,62361,2.0
13128,28251,2.0
368,3785,2.0
56168,72955,2.0
243550,83758,2.0
30106,66603,3.0
1827,11263,1.5
11653,49307,3.5
5461,69177,2.5
1871,61569,3.5
90,11038,1.5
33493,9750,2.5
248029,88496,5.0
1680,46172,1.5
4725,61336,1.5
8941,35947,4.0
24501,43563,1.0
6583,5180,3.5
477,7283,2.0
72001,43652,1.5
30353,70756,2.0
833,12058,4.5
4315,15695,1.0
118,14703,2.5
5206,47990,2.0
243241,78896,4.0
456,53849,2.5
29992,20221,1.0
30105,75973,2.0
24926,66097,1.0
1319,21796,2.5
27058,6824,3.0
29111,70623,3.5
243442,93643,4.0
1337,35368,3.5
4042,31994,2.0
6360,23604,2.0
305,6628,1.5
9454,8041,2.5
19725,22353,2.0
503,68848,2.5
29527,11433,4.0
1284,20461,1.0
1821,48405,3.0
457,71227,2.0
584,71227,2.0
32535,54185,3.0
29033,3785,2.5
54023,34612,2.0
28,16981,3.0
997,3785,3.0
27557,50859,1.0
1819,48483,2.5
1494,73863,1.0
1609,61475,3.5
23078,28251,2.0
19790,69983,4.0
82091,49328,2.5
26962,33886,2.5
5865,20143,2.0
7824,66802,4.5
18715,2326,1.0
49111,57666,1.0
9849,65328,2.5
62539,66351,1.0
2305,44711,1.0
7051,75649,2.0
15995,47554,1.5
19497,70629,2.5
243546,86848,5.0
21155,73544,1.0
55014,76351,3.5
243807,79706,3.0
244606,90116,3.0
67360,3785,1.0
52522,37389,4.0
48359,45504,2.0
3549,67663,1.0
375,60337,2.0
27,16367,2.5
4283,55423,2.5
926,12215,2.0
11104,30623,2.0
243345,91285,5.0
1722,28483,1.0
38989,9325,1.0
4768,54775,1.5
8476,71731,1.0
6041,2903,1.5
6294,35368,3.5
38,61353,1.5
14843,63971,1.5
36135,48653,2.0
597,63878,2.5
25916,65943,2.5
748,58305,1.5
4283,70380,2.0
2435,55505,1.5
15539,696,2.5
247541,87921,5.0
58545,16705,2.5
37858,30235,1.5
647,5488,3.5
3283,5211,1.0
563,73011,1.5
4269,13180,1.5
8783,73036,1.0
647,53718,1.5
1573,2413,2.5
570,23722,1.5
16084,21774,3.0
20628,22081,1.0
11338,56644,1.5
4578,38416,3.5
41614,58494,3.0
3459,23853,1.0
752,21807,3.5
243389,85364,2.0
243247,85561,3.0
14038,65952,1.0
243223,93503,5.0
244656,83905,5.0
13336,69596,2.5
915,49393,1.5
34521,34214,2.0
1175,53213,2.0
8411,38886,3.5
22402,74792,2.5
247709,93135,4.0
14837,22362,1.0
243485,87653,4.0
36206,52073,2.5
6144,25064,2.0
21326,32002,1.0
11660,26841,2.0
356,21679,1.5
73461,15853,2.5
6401,39896,3.5
243222,81723,2.0
246123,83792,4.0
8982,23154,2.0
63950,15720,1.5
20628,2659,2.0
247134,83836,5.0
34233,46869,3.5
243229,91566,5.0
243380,92594,5.0
23259,30285,1.0
20770,16367,1.5
7105,4098,2.5
29150,34602,3.5
1081,10967,1.5
248879,93543,5.0
9915,77599,1.0
6105,3459,1.5
44552,21975,1.0
2969,58709,2.5
3752,17693,1.0
45381,34239,2.0
522,53689,1.5
243296,87722,5.0
6839,69143,2.0
4830,64085,2.5
669,2846,1.0
245527,88440,3.0
1141,69658,1.5
45664,65075,1.5
669,2801,2.0
41624,31206,1.5
18495,35658,1.0
5880,7672,1.5
405,31582,1.5
39650,33061,1.0
29215,64561,1.5
2188,65131,2.0
38049,67353,2.0
18616,65075,1.5
2701,37222,2.0
305,20281,4.5
245,9966,1.0
243711,93400,4.0
246180,81674,3.0
408,40172,1.0
52,30022,3.0
3354,54569,1.0
7460,39647,2.5
1574,53829,4.5
15040,3785,3.5
497,54208,4.0
12746,61336,3.5
6062,2127,2.5
46724,56116,2.0
15117,73093,2.0
104561,20461,2.0
243532,85212,5.0
14203,66142,1.5
1051,61440,2.0
3303,52894,2.0
2764,9633,2.5
29527,58018,2.5
7798,17564,4.5
282,937,1.5
10440,44017,1.5
1195,2659,2.0
243904,90472,4.0
243244,93397,5.0
4812,35814,2.5
243494,81555,1.0
21286,45545,1.0
21506,40906,3.0
1600,74898,3.0
28838,56703,2.5
95,56878,2.5
61075,29471,1.0
243249,86877,3.0
244509,79492,4.0
19164,2351,3.0
3171,10470,3.0
1505,20407,3.5
588,52144,3.5
243527,88811,4.0
1562,3785,1.5
7705,72507,1.0
9292,30739,1.5
3739,57144,1.0
56235,11620,1.5
36,19611,2.5
9626,61426,5.0
3749,3785,3.5
4487,77061,2.0
243250,88684,1.0
52662,48384,2.0
1727,57838,1.0
1572,92906,5.0
1803,53477,2.0
21019,11083,2.5
1354,5125,2.5
127,59975,2.0
6406,2177,1.5
21642,3002,1.5
5065,61754,1.5
748,66100,1.5
7604,8149,1.0
565,17636,2.0
236,15366,1.0
50163,25170,2.0
1284,77217,2.5
246816,88335,4.0
246308,90918,5.0
10936,2659,1.0
61494,30947,2.0
15347,20064,1.5
226,14392,2.0
38,67409,1.0
6096,19440,2.0
243353,89777,2.0
17336,37333,2.5
5977,40301,2.0
50335,8224,2.0
247094,91290,5.0
226,37223,3.0
243307,79784,3.0
243275,93796,5.0
244320,84216,3.0
10932,73060,2.5
4546,61005,1.0
63244,69347,1.0
31415,74311,2.0
35087,94349,4.0
5310,30391,2.0
243419,89423,3.0
243265,81217,4.0
5939,2108,1.0
8421,3404,2.5
2099,34383,1.0
2379,69741,1.0
8708,22786,2.5
243950,84822,4.0
37255,43563,1.0
2769,14651,1.0
21255,29631,4.0
55163,68441,2.0
6684,21257,4.5
43625,36306,3.5
28401,21807,1.0
4768,30404,3.0
38806,14703,2.5
38044,66206,3.5
7759,65328,2.5
12130,52078,2.0
1947,45629,3.0
11536,3459,1.5
485,39968,1.5
4304,12151,1.0
3272,3785,2.0
16646,76213,2.0
63610,25173,1.0
243241,80747,3.0
12732,36520,1.0
246644,91476,5.0
62380,3785,2.0
592,42172,2.5
35517,28365,1.0
30035,32002,2.0
7889,47313,1.0
243272,89044,4.0
565,32920,2.0
107,8375,1.0
19069,34880,1.5
7668,53837,3.0
2918,62754,1.0
34464,13987,5.0
25227,26802,2.0
243556,79145,4.0
246238,80790,4.0
2290,35478,1.0
5731,36260,2.0
5430,77080,1.0
2864,47390,3.5
21255,59913,2.0
243233,79717,4.0
49133,66185,2.5
33776,20221,2.0
5445,55350,2.5
32730,34987,2.0
8890,37364,2.0
243242,93171,3.0
6819,44011,2.5
248268,84735,4.0
13685,3785,1.0
24140,28251,2.0
25945,5180,4.0
244322,92911,4.0
771,8104,2.5
2912,60541,1.0
37,73890,1.0
4527,2418,3.5
244681,86820,5.0
3585,27929,3.0
35343,59078,1.0
79479,3785,3.5
2142,15159,1.0
72383,12218,1.0
20089,35138,2.0
6878,2423,1.5
1406,32419,2.0
2477,16234,1.0
243352,94398,2.0
5268,35274,4.5
1406,56965,3.0
246287,93363,5.0
246290,87573,5.0
7275,27760,3.5
26944,5180,1.5
2691,23432,2.0
6938,15060,1.0
244,9932,1.5
243771,83217,5.0
8470,3785,2.0
3040,16632,1.0
245384,85697,5.0
28065,64031,3.5
7879,58015,1.5
2861,76234,1.0
4077,71658,1.0
647,29542,1.5
5432,21807,1.0
49149,57990,2.0
4227,61052,2.0
6301,61353,4.0
19514,66367,1.5
243448,91955,5.0
77,50405,2.0
7889,25352,1.0
1680,30135,2.0
10038,12171,3.5
29161,68795,1.0
21017,12973,1.0
305,25866,3.5
7288,12806,2.5
84804,74136,1.0
23060,23754,2.0
1207,68435,1.5
605,61225,3.5
243367,89574,4.0
1150,35112,3.5
11172,7135,3.0
19654,6492,3.0
3669,35659,1.5
8560,46324,1.5
89844,42325,1.5
245549,89189,5.0
243282,81018,4.0
10851,72856,2.0
5969,28251,1.5
1922,65328,2.0
17263,59145,3.5
75545,63869,1.5
8425,53340,2.5
248990,84223,4.0
4236,92800,4.0
4481,9256,2.0
34476,3785,2.0
19415,56442,2.5
16357,65444,3.5
7458,45973,1.0
3427,54978,3.0
16637,3785,2.0
1374,61634,3.5
30784,43652,1.0
1757,7213,2.0
2064,62916,1.0
24845,35687,1.0
243445,78530,3.0
21716,31818,3.5
2526,76205,3.0
3810,57990,3.0
71572,52078,1.5
14894,7986,3.0
7080,52542,2.5
29451,69347,2.0
7434,54924,1.5
244428,84579,5.0
13924,14208,1.5
706,62843,1.5
26894,64350,1.0
38647,6410,3.0
134,41832,1.0
35627,36149,1.0
247624,88636,4.0
6191,51534,1.0
31740,6030,2.0
243262,92270,4.0
7591,29981,1.5
5315,13239,1.0
245815,84030,5.0
6413,3785,2.0
19899,51671,1.0
5506,37891,2.0
3797,2127,3.5
35657,7412,3.5
1470,28399,1.5
7086,32739,3.5
244913,90414,3.0
659,72856,2.0
1488,34612,2.0
1818,12212,3.0
953,77195,2.0
38775,30276,2.5
7771,28875,2.0
7800,28295,3.5
49439,72862,3.5
25365,52322,3.5
13494,19643,3.0
19445,33409,2.0
1012,5475,2.0
15864,29073,2.5
11388,37219,2.5
16060,38309,2.0
43474,43377,1.0
73701,74393,1.5
483,10062,3.0
3171,2423,4.0
6658,30022,2.5
248442,78413,4.0
5466,44415,2.5
11544,63512,1.5
243338,88297,1.0
19688,3785,3.0
36598,30003,2.0
22418,37223,2.0
245745,92040,4.0
12422,42802,2.0
10812,60863,2.0
477,7135,1.0
67054,73278,2.0
67,22166,1.0
37270,10717,2.0
244959,80932,5.0
6177,32128,2.5
91555,65328,2.0
2643,55423,3.0
245,40778,1.0
247002,84967,5.0
23539,52304,3.0
37497,27603,2.5
51098,35595,3.5
305,36429,1.5
10095,66048,3.5
23318,12329,3.0
243218,81841,4.0
243617,81396,4.0
243672,79601,3.0
6908,45031,2.0
1706,36017,2.0
18688,70038,3.5
1374,60807,1.5
18628,32919,3.0
33213,65255,1.5
6096,10717,2.0
28076,62099,3.0
23540,31539,2.0
1518,7128,1.0
79977,59265,2.0
18918,75858,1.5
31963,40390,2.0
6432,46368,1.5
1518,49589,2.0
3491,73486,2.5
23816,27445,2.0
248434,84009,5.0
2815,22448,2.5
8310,9925,1.0
25107,63828,2.0
5942,12973,2.0
21284,8979,1.5
360,75189,3.5
1863,74840,2.5
308,59091,1.0
7689,23107,3.5
12220,45488,2.5
211,29542,2.0
408,60854,3.5
6227,9135,1.0
622,57540,2.0
1927,76424,3.5
15077,67140,2.0
4044,3785,2.0
243535,85506,4.0
245824,91056,5.0
53188,74446,2.0
35705,57371,2.0
823,45825,1.0
3689,6776,1.0
44716,43384,2.0
6040,65320,1.0
588,46529,3.0
4236,82446,5.0
15180,11433,1.0
1159,11960,1.5
16224,9125,1.0
9592,36634,2.0
7689,24948,2.0
20599,76448,1.5
243599,90238,5.0
12402,23371,2.0
9170,61225,1.0
23674,73930,2.0
10321,42189,3.5
1106,46215,1.5
1129,12370,1.5
1406,71262,1.0
15412,52611,2.5
1696,15008,1.0
450,71926,1.5
109830,51671,2.0
3290,70967,2.0
9573,52773,1.5
18,60643,3.5
2090,67562,2.0
12453,61470,3.5
29163,35368,3.5
4007,19699,1.0
74021,13180,2.5
20243,13207,1.0
44897,57459,4.5
46,64740,2.0
18899,45547,3.0
97,36017,1.5
243320,92921,4.0
246820,82282,5.0
17197,39479,1.5
33156,11542,2.5
4642,40815,1.5
5155,10798,3.0
62729,9765,2.0
541,38536,4.0
25282,18704,1.0
4438,69985,1.5
12955,53402,1.0
19342,2659,2.0
3243,64761,3.0
41613,18468,1.0
26393,16257,3.5
11537,69113,2.0
2380,68949,2.0
699,15476,3.5
10715,61336,2.5
11427,5180,2.5
2809,13299,3.5
79704,15476,3.5
15219,29242,1.0
52486,76421,1.5
69771,65930,3.5
1800,58387,4.5
104396,26594,3.5
21183,41645,1.5
2784,38673,1.5
244356,77970,3.0
30258,42176,1.5
25415,71658,1.5
3619,70061,1.5
1131,3459,2.0
11638,45973,2.0
25599,68895,2.0
9213,38122,3.0
2815,3146,2.0
5965,22489,1.0
4543,47865,3.0
9922,16377,1.0
244057,83837,4.0
5802,6061,1.0
23371,71658,1.0
7998,45274,1.5
9331,5180,1.5
63221,35756,1.5
248123,80476,3.0
9758,31941,1.0
250,73061,1.5
243294,92215,3.0
25047,55350,2.0
18478,7421,1.0
245097,87048,4.0
16636,30411,2.5
5874,66401,2.0
80532,39563,2.0
791,789,1.5
15713,14865,2.0
246271,81531,5.0
611,15159,1.0
3171,49684,1.0
2380,59030,2.0
4857,67784,1.0
5833,17942,1.5
11358,73544,1.5
21716,53797,3.5
4363,67663,2.0
2143,74446,1.5
9573,31596,5.0
12242,7135,2.0
7384,25504,2.5
1988,62032,1.5
244752,93076,5.0
1757,36096,1.5
21031,45973,1.5
31758,27824,3.5
54894,20403,2.0
14807,12879,3.5
21395,62418,1.5
8500,31804,1.0
8227,60188,1.0
243730,93095,5.0
4142,61129,2.0
2883,1255,2.0
9134,58432,3.0
2529,72856,1.5
243431,90592,3.0
1105,10929,1.5
3283,11997,1.0
20988,71604,1.0
16428,10521,1.0
713,17636,2.5
243518,78738,1.0
592,52397,1.0
4544,63703,3.0
698,73354,1.5
1406,12936,3.0
5432,76343,1.0
4665,4214,2.0
42928,7135,2.0
15236,11437,2.5
11917,50407,2.5
69303,77746,2.0
2099,62835,2.5
1595,31750,2.5
3020,25233,1.0
82072,27445,2.0
647,52857,2.5
24908,16802,2.5
11638,24948,3.5
5050,33503,2.0
60060,27628,2.0
231,27884,2.0
81143,60214,2.0
1525,19211,1.5
9786,44819,2.0
244953,92198,4.0
1485,47531,1.0
7620,71106,1.0
19131,27615,1.0
245194,83172,4.0
22849,26896,1.5
243333,84853,5.0
144866,35368,3.5
10389,51213,1.0
2127,59614,2.0
26038,38536,2.0
7530,35327,2.0
15358,32734,1.0
19928,32350,1.0
34927,16669,2.5
244035,82474,3.0
1506,932,2.5
4781,20912,1.5
243935,89949,4.0
3933,1543,2.5
5430,73239,1.0
609,66748,4.0
10709,39268,2.0
7097,50217,3.5
50966,54586,1.5
243713,89098,5.0
21408,53470,2.0
18511,24633,1.5
248342,88896,5.0
246022,85139,5.0
4085,26638,2.0
24293,8359,1.0
7138,22269,1.0
14118,75775,2.0
497,5211,1.0
12081,72507,1.0
1757,12488,1.0
243381,84090,4.0
4577,67717,3.5
12220,32487,2.0
11019,74792,1.5
243243,83712,5.0
13698,24416,2.5
86265,38540,1.5
19926,36889,1.0
3163,47413,1.5
26228,32025,2.5
707,31098,3.5
23076,61052,2.0
5832,68883,2.5
1325,7921,1.5
1697,72509,2.0
10096,32756,3.5
51946,22448,3.5
8956,11364,2.5
3426,69220,3.5
245625,81012,4.0
20299,56965,2.0
244812,91084,4.0
1322,55730,1.0
4680,59590,2.5
19058,31741,1.0
2038,47419,2.0
497,39896,2.0
1049,56552,1.0
4142,19907,2.5
9344,5607,1.0
4017,53084,1.5
4021,10710,5.0
1680,62539,1.5
1433,17636,1.5
2427,25752,3.5
7071,62130,2.0
5175,57791,3.5
144,64740,3.5
43632,22088,2.0
57647,35149,2.0
122800,55345,1.0
28650,37674,2.5
244680,81613,3.0
32656,52144,2.5
161,29314,1.5
37838,44605,1.0
244463,93850,5.0
2230,5958,1.0
3919,42908,1.0
6420,76197,1.5
1324,50031,1.0
3120,31320,2.0
166,10021,2.0
31462,58492,2.5
19641,3785,2.5
16031,16517,1.0
13515,13000,2.0
120,50172,2.5
56156,32043,1.0
4935,47375,2.0
25160,43225,2.0
243473,83321,4.0
19025,77016,1.0
487,75590,1.5
23792,38326,1.5
52409,41134,2.0
17955,38886,2.5
9616,59850,2.0
5528,77599,2.0
247668,84582,4.0
2442,30130,2.0
103126,31349,2.0
27401,36761,1.5
14217,28638,1.5
22029,30276,1.0
3062,66142,2.0
7062,38873,3.0
15519,52919,3.0
44035,63391,2.0
7687,65997,1.5
10439,17643,1.0
15515,12806,1.0
1356,39896,1.5
248366,79191,3.0
26007,48281,3.5
1195,33886,1.0
248545,84685,5.0
248339,79006,5.0
8712,72856,3.0
6064,2127,1.0
6757,49307,3.0
5519,55295,2.5
2488,25403,1.0
4123,6300,3.5
245,45716,2.0
18481,62917,1.5
2122,61593,1.5
19093,52144,2.0
3162,58346,1.0
247613,80959,4.0
19424,12754,2.0
44578,29471,1.0
244029,81767,1.0
49223,9383,2.5
2526,22184,2.0
2948,76421,2.5
139,93608,4.0
6490,51434,1.0
243646,89417,3.0
243444,85763,4.0
2645,69710,2.0
1387,2659,1.5
4811,76234,2.5
26683,40489,2.0
2861,3877,2.5
659,27767,1.0
243222,91826,5.0
25524,76247,1.0
21381,7347,2.0
4726,10930,1.5
19326,67412,2.0
134,21638,2.5
13684,42824,3.0
3253,16367,2.0
243270,78907,5.0
5887,50724,3.5
9218,44828,3.0
100223,31758,2.0
9616,74600,1.5
243936,87482,3.0
19308,62495,1.0
1376,67409,2.5
15265,69786,2.5
32350,9416,2.0
244154,91922,1.0
6430,68908,2.5
34323,44828,2.5
2809,67574,1.0
35208,16537,3.0
40772,45031,2.5
30042,30916,1.0
12779,75124,2.5
244185,81606,3.0
30535,66069,2.0
32370,32612,3.5
23318,67189,2.5
21386,44666,3.0
243446,79032,4.0
5248,2412,3.0
1844,3785,2.5
12766,32328,1.0
4079,35534,2.0
21326,28295,1.0
34026,6628,2.0
94,62910,1.5
226,26450,2.0
15186,48405,2.0
1054,23202,3.5
249,60888,2.0
9934,37456,2.0
3078,76262,1.0
60137,30739,1.0
34806,72142,2.5
4162,50171,1.0
26462,30204,4.0
19402,22081,1.0
8147,15753,2.5
2800,19572,2.0
63396,68875,1.0
11464,75303,2.0
2948,66893,2.5
15591,43384,2.0
7800,72768,2.5
248738,84858,5.0
52215,32419,1.5
1410,64665,2.0
10551,73746,1.5
1776,25287,2.0
34700,40365,2.0
27250,25529,1.5
5887,20143,1.5
243373,92003,5.0
3476,27126,1.0
7766,26309,2.5
243884,87900,5.0
5100,48405,2.5
900,10930,1.0
245458,88307,3.0
6538,46912,3.5
243901,79426,2.0
1373,24633,2.0
243318,87469,4.0
7492,72856,1.5
32370,63391,1.0
1496,27710,1.0
10398,72768,1.5
246113,85619,4.0
5887,18583,1.0
3407,26440,2.5
2988,31082,2.0
2127,56803,2.0
1351,39843,2.5
46870,30033,1.0
22480,40651,2.5
1376,76421,2.0
21551,42075,3.0
245,37223,3.0
1122,68147,1.0
6711,28099,3.5
9754,35756,1.5
25208,62487,2.0
243571,92668,5.0
1802,27445,2.5
243369,84600,3.0
50179,8199,2.5
25928,24412,2.0
49714,45877,5.0
19450,13392,1.5
7859,69220,3.5
243307,82560,4.0
31626,55341,3.5
44779,66142,1.0
19986,10147,2.0
21743,34987,1.0
1953,57613,2.0
285,32025,2.0
30758,29471,1.0
8423,5082,2.5
5955,3785,2.0
30723,14051,1.5
14539,74446,2.0
87022,42878,2.0
25886,66917,1.5
5969,74881,4.5
3113,66429,1.5
244976,91708,4.0
2127,54198,2.0
31898,35368,3.5
408,71491,2.5
4723,60508,1.5
8407,33448,1.0
3490,1012,3.5
8085,46744,1.0
15632,50491,1.5
30075,33054,2.5
4603,4270,2.0
243703,86331,5.0
17336,68910,1.5
6506,73431,3.0
1928,63468,2.5
3929,11263,1.0
23721,14691,1.5
243930,82948,5.0
249208,92398,4.0
8987,5180,2.0
8705,46460,2.5
246322,87442,4.0
26611,21111,3.5
18465,20950,2.5
243813,85849,4.0
4781,10371,4.5
12468,23159,1.5
5937,32419,1.5
6908,35149,1.0
39168,54899,2.0
42388,9062,2.0
25445,40134,1.5
243383,89473,5.0
8947,17289,1.0
244320,86362,5.0
243324,94058,5.0
243350,91053,4.0
19109,50491,1.5
249171,81566,3.0
2445,65729,1.0
20,41674,2.0
29523,51210,1.5
7857,56253,1.0
6096,50191,2.0
1326,77078,1.0
18,19593,3.0
244832,85864,4.0
124035,51742,1.0
245148,82739,2.0
26862,40261,3.5
16918,17636,2.5
6530,74443,1.5
20769,7058,3.5
5065,48141,1.5
243424,84290,1.0
748,59354,2.0
12329,61569,4.5
236,31143,1.0
247775,87346,2.0
8128,71563,1.0
6839,74319,2.5
18980,49051,2.5
4114,53882,2.0
50738,66069,2.5
3425,64085,3.0
48263,48633,1.5
243386,82755,4.0
244253,90417,4.0
244345,88283,5.0
1485,65079,1.0
231,38203,1.0
243724,91330,5.0
243516,79909,4.0
248592,89023,3.0
50360,3785,2.5
1482,66240,3.0
2230,44441,1.0
3299,31832,3.5
20177,31815,2.0
19404,67574,2.0
2527,68153,1.0
244393,94105,5.0
7712,24476,2.0
8734,3785,2.0
3668,65548,1.5
5759,10151,2.0
4113,59354,1.5
75939,35242,3.5
44874,49227,2.0
9582,26143,2.0
39169,6624,5.0
2021,49124,2.0
21416,16792,1.5
2941,3785,3.0
6356,48836,3.0
243592,83312,4.0
9271,64665,2.5
9158,30022,2.0
285,18925,3.5
57067,67169,1.0
13248,30888,3.5
1223,26259,1.0
93343,42022,1.0
8932,9815,3.0
9584,58705,1.5
12128,32673,1.0
243464,91667,4.0
3476,56760,2.5
249,38122,2.0
21747,42908,1.0
6092,16230,1.5
14894,4477,3.5
1105,10120,3.0
243421,81143,4.0
9987,45274,1.0
19928,41451,2.0
7134,66209,2.5
243456,89711,3.0
243741,84242,4.0
52756,71731,1.0
3354,36067,1.0
13218,23754,3.0
1571,58305,1.5
2143,46278,1.0
18385,61052,2.0
9484,66562,2.5
26582,54665,1.5
12568,72245,1.0
11911,51477,1.0
3400,27742,1.0
32411,66457,2.0
2202,74917,1.0
5959,44828,2.0
363,40366,2.0
5065,35065,2.5
21520,17660,2.0
54234,57081,1.0
13450,44828,3.5
244431,80891,4.0
3747,67409,1.5
78181,75272,2.5
1351,69113,1.5
653,5220,1.5
25445,45290,1.5
243793,85615,4.0
1947,20100,1.5
2526,25173,2.5
6422,32566,2.5
151,28251,2.0
5800,48243,2.5
4858,61849,3.5
948,38756,2.5
20748,2659,2.0
47771,47792,3.5
4937,38408,4.5
485,38438,2.5
9483,38122,3.5
27250,36042,1.5
2444,2412,4.0
246512,80803,5.0
71954,27611,2.0
18408,51992,3.5
243240,82307,4.0
358,49072,2.0
109427,62531,1.0
4544,71102,3.0
5034,40484,2.5
31812,65328,2.0
50416,24202,2.0
89272,25513,1.0
243570,93162,5.0
244216,89033,5.0
45875,40587,2.0
5887,43670,1.0
18744,22863,2.0
118,25752,2.5
105664,61052,3.5
129371,51446,1.0
8503,62616,1.5
8760,40587,3.0
21670,53850,2.0
10565,70,1.5
243655,91600,5.0
1387,4060,1.0
243373,79085,5.0
12953,36637,5.0
9692,24796,4.0
5579,20461,1.0
10486,53180,1.5
4155,71687,2.0
243228,79916,5.0
1800,60184,4.5
248306,89308,5.0
31460,73239,3.0
2526,59614,2.0
21155,25504,2.0
553,50799,5.0
10759,3234,4.0
57222,11106,2.5
244883,90240,5.0
7665,74623,2.5
4932,20221,1.5
10716,43652,1.0
17476,27612,2.0
355,5101,3.0
25014,74649,1.5
21107,38309,2.5
7839,30091,2.5
783,21975,1.0
1496,38696,3.0
243541,85175,5.0
243521,86514,3.0
8034,28295,1.5
1813,13707,2.0
163,73005,1.5
27547,22815,2.0
9046,59590,2.0
30017,31378,1.0
243224,78333,1.0
8903,3785,3.5
673,35908,3.0
26129,5125,1.5
23689,14120,2.5
245251,87826,5.0
66364,43325,1.5
57893,39663,2.5
3785,30185,1.0
7742,53783,1.0
4588,65070,2.5
20060,8854,2.0
144,15705,2.0
246559,92821,5.0
87144,22081,2.5
4440,56878,5.0
8757,44530,2.0
358,8564,1.5
13194,74384,2.0
16193,41254,1.5
246457,86327,5.0
36969,63175,1.0
19353,31162,2.5
64250,3785,2.5
1518,23540,2.0
11905,3580,2.5
39922,38886,3.0
24914,25752,2.5
243551,78372,3.0
116,12382,2.5
579,2418,2.0
4851,44581,2.0
67599,37870,1.0
10616,4407,2.0
5834,47092,2.5
4045,3785,2.0
90844,68750,1.5
246122,82291,5.0
25384,32027,2.5
246316,80465,3.0
3002,42800,1.5
38137,29315,1.0
247199,87690,4.0
7470,76164,2.0
19758,40587,1.0
56829,21980,3.0
9755,39468,1.5
11886,72452,2.0
110276,28725,3.0
25141,19907,1.0
6157,48852,2.0
244331,79010,5.0
12071,40587,2.0
21208,50965,2.0
3107,28742,3.0
243253,90129,3.0
10251,63423,2.0
2232,29458,2.5
8476,25499,1.5
23383,21923,2.0
3023,66127,1.5
23345,34913,2.0
2104,13084,1.0
1885,70488,2.5
23637,66748,2.5
10649,47498,2.0
49748,55730,1.0
10544,69658,2.0
54191,66000,3.0
77429,31162,3.0
3915,9787,1.5
1585,12171,1.0
4479,14120,1.5
243218,88404,5.0
23420,35756,1.0
19835,9733,1.0
7583,10848,3.5
52118,59163,1.0
5088,16517,1.0
36126,38503,2.5
27458,12404,2.0
88769,48225,2.0
14975,31378,1.0
12890,15100,2.0
17568,59354,2.5
1284,53424,1.0
1680,68435,3.5
76,3785,1.0
522,68436,1.5
207,24667,1.5
4809,28328,1.0
456,56831,1.0
26,59304,3.0
6999,6822,2.0
244281,89835,3.0
13262,17942,2.0
243443,83483,4.0
4320,74384,2.5
3050,28342,1.0
32461,5180,2.0
8977,17301,2.0
248489,85626,5.0
589,47034,1.0
8527,75636,3.5
7971,4765,2.0
30110,54207,1.5
12066,35747,2.5
4304,37223,1.5
26700,74114,3.5
9367,44828,1.5
1777,27445,1.5
5475,28251,1.5
26089,47670,4.0
20461,52496,2.0
20388,9416,2.0
1202,17301,2.0
20550,26552,3.0
5396,42022,1.5
1486,2896,1.0
17157,18353,1.0
15210,4540,2.0
244540,85376,4.0
232,64461,3.0
